timestamp,sensor_id,pipe_id,zone_id,pressure_current,pressure_previous_sensor,flow_rate,water_usage_diff,pressure_drop_rate,hour,minute,day_of_week,is_working_hours,is_break_time,break_type,expected_usage_multiplier,minutes_since_break_start,occupancy_level,pressure_current_vs_baseline,flow_rate_vs_baseline,is_leak,leak_severity,leak_type
2024-01-02 12:34:00,2,1,1,43.96,47.64,15.11,0.20,-0.18,12,34,2,1,0,none,1.38,0,0.32,-1.04,3.11,0,0,none
2024-01-02 12:34:00,3,2,1,42.87,46.50,16.21,0.25,-0.11,12,34,2,1,0,none,1.46,0,0.36,-2.13,4.21,0,0,none
2024-01-02 12:34:00,4,2,1,44.03,47.87,14.74,0.19,-0.06,12,34,2,1,0,none,1.30,0,0.41,-0.97,2.74,0,0,none
2024-01-02 12:34:00,5,3,2,44.20,48.11,14.55,0.18,-0.10,12,34,2,1,0,none,1.28,0,0.37,-0.80,2.55,0,0,none
2024-01-02 12:35:00,1,1,1,43.63,46.89,14.80,0.19,-0.11,12,35,2,1,0,none,1.30,0,0.37,-1.37,2.80,0,0,none
2024-01-02 12:35:00,2,1,1,43.82,47.26,15.79,0.23,-0.03,12,35,2,1,0,none,1.42,0,0.44,-1.18,3.79,0,0,none
2024-01-02 12:35:00,3,2,1,43.29,47.38,16.76,0.27,-0.13,12,35,2,1,0,none,1.47,0,0.31,-1.71,4.76,0,0,none
2024-01-02 12:35:00,4,2,1,43.09,46.28,17.06,0.28,-0.07,12,35,2,1,0,none,1.47,0,0.34,-1.91,5.06,0,0,none
2024-01-02 12:35:00,5,3,2,43.30,46.44,15.73,0.23,-0.11,12,35,2,1,0,none,1.35,0,0.34,-1.70,3.73,0,0,none
2024-01-02 12:36:00,1,1,1,43.61,47.77,16.29,0.25,-0.04,12,36,2,1,0,none,1.43,0,0.31,-1.39,4.29,0,0,none
2024-01-02 12:36:00,2,1,1,43.64,47.04,15.92,0.24,-0.19,12,36,2,1,0,none,1.40,0,0.32,-1.36,3.92,0,0,none
2024-01-02 12:36:00,3,2,1,43.72,48.15,17.09,0.28,-0.12,12,36,2,1,0,none,1.46,0,0.40,-1.28,5.09,0,0,none
2024-01-02 12:36:00,4,2,1,42.78,47.28,17.24,0.29,-0.15,12,36,2,1,0,none,1.49,0,0.33,-2.22,5.24,0,0,none
2024-01-02 12:36:00,5,3,2,43.48,47.10,13.74,0.15,-0.00,12,36,2,1,0,none,1.27,0,0.40,-1.52,1.74,0,0,none
2024-01-02 12:37:00,1,1,1,43.04,47.41,17.41,0.30,-0.08,12,37,2,1,0,none,1.45,0,0.38,-1.96,5.41,0,0,none
2024-01-02 12:37:00,2,1,1,42.98,46.88,16.34,0.25,-0.06,12,37,2,1,0,none,1.46,0,0.39,-2.02,4.34,0,0,none
2024-01-02 12:37:00,3,2,1,43.94,47.18,16.75,0.27,-0.07,12,37,2,1,0,none,1.41,0,0.42,-1.06,4.75,0,0,none
2024-01-02 12:37:00,4,2,1,43.41,46.63,16.66,0.27,-0.07,12,37,2,1,0,none,1.41,0,0.40,-1.59,4.66,0,0,none
2024-01-02 12:37:00,5,3,2,43.76,47.97,14.87,0.19,-0.11,12,37,2,1,0,none,1.35,0,0.35,-1.24,2.87,0,0,none
2024-01-02 12:38:00,1,1,1,43.57,47.67,16.15,0.25,-0.08,12,38,2,1,0,none,1.46,0,0.45,-1.43,4.15,0,0,none
2024-01-02 12:38:00,2,1,1,43.24,46.73,17.08,0.28,-0.09,12,38,2,1,0,none,1.47,0,0.31,-1.76,5.08,0,0,none
2024-01-02 12:38:00,3,2,1,43.12,46.55,15.95,0.24,-0.04,12,38,2,1,0,none,1.43,0,0.39,-1.88,3.95,0,0,none
2024-01-02 12:38:00,4,2,1,43.54,47.87,15.96,0.24,-0.15,12,38,2,1,0,none,1.42,0,0.43,-1.46,3.96,0,0,none
2024-01-02 12:38:00,5,3,2,43.89,47.91,15.01,0.20,-0.03,12,38,2,1,0,none,1.32,0,0.34,-1.11,3.01,0,0,none
2024-01-02 12:39:00,1,1,1,43.25,46.87,15.65,0.23,-0.05,12,39,2,1,0,none,1.33,0,0.31,-1.75,3.65,0,0,none
2024-01-02 12:39:00,2,1,1,42.99,46.12,16.89,0.28,-0.18,12,39,2,1,0,none,1.47,0,0.41,-2.01,4.89,0,0,none
2024-01-02 12:39:00,3,2,1,43.21,46.75,16.58,0.26,-0.15,12,39,2,1,0,none,1.39,0,0.37,-1.79,4.58,0,0,none
2024-01-02 12:39:00,4,2,1,43.83,47.25,14.79,0.19,-0.16,12,39,2,1,0,none,1.32,0,0.43,-1.17,2.79,0,0,none
2024-01-02 12:39:00,5,3,2,43.60,46.99,16.61,0.26,-0.10,12,39,2,1,0,none,1.41,0,0.36,-1.40,4.61,0,0,none
2024-01-02 12:40:00,1,1,1,43.54,46.69,16.83,0.27,-0.03,12,40,2,1,0,none,1.43,0,0.41,-1.46,4.83,0,0,none
2024-01-02 12:40:00,2,1,1,43.48,46.90,14.89,0.20,-0.04,12,40,2,1,0,none,1.30,0,0.34,-1.52,2.89,0,0,none
2024-01-02 12:40:00,3,2,1,43.21,46.50,14.93,0.20,-0.07,12,40,2,1,0,none,1.34,0,0.30,-1.79,2.93,0,0,none
2024-01-02 12:40:00,4,2,1,42.90,46.53,17.40,0.30,-0.08,12,40,2,1,0,none,1.46,0,0.36,-2.10,5.40,0,0,none
2024-01-02 12:40:00,5,3,2,42.99,47.25,15.93,0.24,-0.05,12,40,2,1,0,none,1.44,0,0.33,-2.01,3.93,0,0,none
2024-01-02 12:41:00,1,1,1,44.27,48.25,14.53,0.18,-0.09,12,41,2,1,0,none,1.27,0,0.40,-0.73,2.53,0,0,none
2024-01-02 12:41:00,2,1,1,43.99,48.38,13.96,0.16,-0.05,12,41,2,1,0,none,1.28,0,0.36,-1.01,1.96,0,0,none
2024-01-02 12:41:00,3,2,1,43.82,47.72,17.06,0.28,-0.15,12,41,2,1,0,none,1.45,0,0.36,-1.18,5.06,0,0,none
2024-01-02 12:41:00,4,2,1,43.59,47.74,15.05,0.20,-0.10,12,41,2,1,0,none,1.30,0,0.33,-1.41,3.05,0,0,none
2024-01-02 12:41:00,5,3,2,43.48,47.44,17.36,0.29,-0.13,12,41,2,1,0,none,1.46,0,0.37,-1.52,5.36,0,0,none
2024-01-02 12:42:00,1,1,1,44.01,47.04,14.19,0.17,-0.16,12,42,2,1,0,none,1.26,0,0.35,-0.99,2.19,0,0,none
2024-01-02 12:42:00,2,1,1,43.81,47.05,16.80,0.27,-0.16,12,42,2,1,0,none,1.44,0,0.41,-1.19,4.80,0,0,none
2024-01-02 12:42:00,3,2,1,43.39,47.60,16.36,0.25,-0.15,12,42,2,1,0,none,1.47,0,0.35,-1.61,4.36,0,0,none
2024-01-02 12:42:00,4,2,1,43.10,47.39,16.63,0.27,-0.05,12,42,2,1,0,none,1.48,0,0.44,-1.90,4.63,0,0,none
2024-01-02 12:42:00,5,3,2,43.50,47.59,16.47,0.26,-0.10,12,42,2,1,0,none,1.38,0,0.42,-1.50,4.47,0,0,none
2024-01-02 12:43:00,1,1,1,43.91,47.96,14.11,0.16,-0.03,12,43,2,1,0,none,1.27,0,0.40,-1.09,2.11,0,0,none
2024-01-02 12:43:00,2,1,1,43.36,46.94,15.22,0.21,-0.15,12,43,2,1,0,none,1.36,0,0.32,-1.64,3.22,0,0,none
2024-01-02 12:43:00,3,2,1,43.27,47.44,16.21,0.25,-0.11,12,43,2,1,0,none,1.37,0,0.39,-1.73,4.21,0,0,none
2024-01-02 12:43:00,4,2,1,43.57,47.29,16.47,0.26,-0.10,12,43,2,1,0,none,1.45,0,0.32,-1.43,4.47,0,0,none
2024-01-02 12:43:00,5,3,2,43.96,47.31,15.79,0.23,-0.19,12,43,2,1,0,none,1.34,0,0.36,-1.04,3.79,0,0,none
2024-01-02 12:44:00,1,1,1,43.68,47.75,14.54,0.18,-0.12,12,44,2,1,0,none,1.28,0,0.33,-1.32,2.54,0,0,none
2024-01-02 12:44:00,2,1,1,43.45,47.77,15.83,0.23,-0.04,12,44,2,1,0,none,1.34,0,0.41,-1.55,3.83,0,0,none
2024-01-02 12:44:00,3,2,1,43.64,47.01,14.90,0.20,-0.20,12,44,2,1,0,none,1.36,0,0.45,-1.36,2.90,0,0,none
2024-01-02 12:44:00,4,2,1,37.95,41.89,22.43,2.30,-1.74,12,44,2,1,0,none,1.30,0,0.35,-7.05,10.43,1,1,continuous
2024-01-02 12:44:00,5,3,2,43.33,46.67,16.83,0.27,-0.05,12,44,2,1,0,none,1.44,0,0.38,-1.67,4.83,0,0,none
2024-01-02 12:45:00,1,1,1,43.39,46.44,14.33,0.17,-0.04,12,45,2,1,0,none,1.27,0,0.39,-1.61,2.33,0,0,none
2024-01-02 12:45:00,2,1,1,43.28,46.77,15.29,0.21,-0.19,12,45,2,1,0,none,1.38,0,0.44,-1.72,3.29,0,0,none
2024-01-02 12:45:00,3,2,1,43.57,47.16,13.84,0.15,-0.09,12,45,2,1,0,none,1.28,0,0.30,-1.43,1.84,0,0,none
2024-01-02 12:45:00,4,2,1,37.61,40.81,23.47,2.34,-1.45,12,45,2,1,0,none,1.34,0,0.36,-7.39,11.47,1,1,continuous
2024-01-02 12:45:00,5,3,2,43.08,47.10,15.02,0.20,-0.03,12,45,2,1,0,none,1.37,0,0.36,-1.92,3.02,0,0,none
2024-01-02 12:46:00,1,1,1,43.42,47.74,13.97,0.16,-0.04,12,46,2,1,0,none,1.26,0,0.43,-1.58,1.97,0,0,none
2024-01-02 12:46:00,2,1,1,43.53,48.03,16.26,0.25,-0.13,12,46,2,1,0,none,1.42,0,0.43,-1.47,4.26,0,0,none
2024-01-02 12:46:00,3,2,1,43.31,47.46,16.38,0.26,-0.18,12,46,2,1,0,none,1.40,0,0.33,-1.69,4.38,0,0,none
2024-01-02 12:46:00,4,2,1,38.37,42.15,25.89,2.44,-1.61,12,46,2,1,0,none,1.47,0,0.31,-6.63,13.89,1,1,continuous
2024-01-02 12:46:00,5,3,2,43.63,47.33,16.58,0.26,-0.14,12,46,2,1,0,none,1.48,0,0.31,-1.37,4.58,0,0,none
2024-01-02 12:47:00,1,1,1,43.87,48.20,15.44,0.22,-0.14,12,47,2,1,0,none,1.40,0,0.38,-1.13,3.44,0,0,none
2024-01-02 12:47:00,2,1,1,43.82,47.98,14.50,0.18,-0.08,12,47,2,1,0,none,1.33,0,0.31,-1.18,2.50,0,0,none
2024-01-02 12:47:00,3,2,1,43.33,47.31,16.49,0.26,-0.06,12,47,2,1,0,none,1.39,0,0.30,-1.67,4.49,0,0,none
2024-01-02 12:47:00,4,2,1,38.47,41.50,23.92,2.36,-1.58,12,47,2,1,0,none,1.38,0,0.32,-6.53,11.92,1,1,continuous
2024-01-02 12:47:00,5,3,2,43.73,47.23,15.26,0.21,-0.20,12,47,2,1,0,none,1.35,0,0.32,-1.27,3.26,0,0,none
2024-01-02 12:48:00,1,1,1,43.32,46.40,15.82,0.23,-0.02,12,48,2,1,0,none,1.39,0,0.42,-1.68,3.82,0,0,none
2024-01-02 12:48:00,2,1,1,43.43,47.84,16.61,0.26,-0.08,12,48,2,1,0,none,1.45,0,0.30,-1.57,4.61,0,0,none
2024-01-02 12:48:00,3,2,1,43.45,46.84,16.00,0.24,-0.08,12,48,2,1,0,none,1.39,0,0.30,-1.55,4.00,0,0,none
2024-01-02 12:48:00,4,2,1,37.65,41.12,24.23,2.37,-1.33,12,48,2,1,0,none,1.42,0,0.31,-7.35,12.23,1,1,continuous
2024-01-02 12:48:00,5,3,2,44.04,48.05,14.24,0.17,-0.09,12,48,2,1,0,none,1.30,0,0.41,-0.96,2.24,0,0,none
2024-01-02 12:49:00,1,1,1,43.62,47.93,13.58,0.14,-0.11,12,49,2,1,0,none,1.25,0,0.42,-1.38,1.58,0,0,none
2024-01-02 12:49:00,2,1,1,43.33,47.60,17.07,0.28,-0.19,12,49,2,1,0,none,1.49,0,0.36,-1.67,5.07,0,0,none
2024-01-02 12:49:00,3,2,1,43.53,46.93,16.01,0.24,-0.10,12,49,2,1,0,none,1.45,0,0.30,-1.47,4.01,0,0,none
2024-01-02 12:49:00,4,2,1,38.29,41.34,25.57,2.42,-1.44,12,49,2,1,0,none,1.47,0,0.42,-6.71,13.57,1,1,continuous
2024-01-02 12:49:00,5,3,2,43.81,46.84,15.81,0.23,-0.05,12,49,2,1,0,none,1.38,0,0.45,-1.19,3.81,0,0,none
2024-01-02 12:50:00,1,1,1,43.87,48.09,15.94,0.24,-0.08,12,50,2,1,0,none,1.42,0,0.33,-1.13,3.94,0,0,none
2024-01-02 12:50:00,2,1,1,44.02,47.12,14.93,0.20,-0.11,12,50,2,1,0,none,1.29,0,0.37,-0.98,2.93,0,0,none
2024-01-02 12:50:00,3,2,1,43.43,46.94,14.98,0.20,-0.03,12,50,2,1,0,none,1.33,0,0.38,-1.57,2.98,0,0,none
2024-01-02 12:50:00,4,2,1,37.50,40.72,23.95,2.36,-1.40,12,50,2,1,0,none,1.39,0,0.40,-7.50,11.95,1,1,continuous
2024-01-02 12:50:00,5,3,2,43.29,46.91,15.06,0.20,-0.04,12,50,2,1,0,none,1.35,0,0.37,-1.71,3.06,0,0,none
2024-01-02 12:51:00,1,1,1,43.49,47.18,15.01,0.20,-0.13,12,51,2,1,0,none,1.28,0,0.33,-1.51,3.01,0,0,none
2024-01-02 12:51:00,2,1,1,43.92,47.67,13.98,0.16,-0.08,12,51,2,1,0,none,1.26,0,0.32,-1.08,1.98,0,0,none
2024-01-02 12:51:00,3,2,1,43.33,47.67,17.37,0.29,-0.05,12,51,2,1,0,none,1.47,0,0.38,-1.67,5.37,0,0,none
2024-01-02 12:51:00,4,2,1,38.23,41.39,25.12,2.40,-1.69,12,51,2,1,0,none,1.36,0,0.30,-6.77,13.12,1,1,continuous
2024-01-02 12:51:00,5,3,2,43.32,47.49,15.62,0.22,-0.09,12,51,2,1,0,none,1.37,0,0.32,-1.68,3.62,0,0,none
2024-01-02 12:52:00,1,1,1,38.98,42.15,24.21,2.37,-1.49,12,52,2,1,0,none,1.30,0,0.37,-6.02,12.21,1,1,continuous
2024-01-02 12:52:00,2,1,1,43.68,48.15,14.70,0.19,-0.11,12,52,2,1,0,none,1.28,0,0.36,-1.32,2.70,0,0,none
2024-01-02 12:52:00,3,2,1,43.29,47.56,14.60,0.18,-0.03,12,52,2,1,0,none,1.30,0,0.42,-1.71,2.60,0,0,none
2024-01-02 12:52:00,4,2,1,38.28,42.12,22.69,2.31,-1.47,12,52,2,1,0,none,1.26,0,0.33,-6.72,10.69,1,1,continuous
2024-01-02 12:52:00,5,3,2,44.18,48.68,14.50,0.18,-0.06,12,52,2,1,0,none,1.28,0,0.38,-0.82,2.50,0,0,none
2024-01-02 12:53:00,1,1,1,37.69,41.34,24.19,2.37,-1.47,12,53,2,1,0,none,1.31,0,0.43,-7.31,12.19,1,1,continuous
2024-01-02 12:53:00,2,1,1,43.73,46.93,14.74,0.19,-0.11,12,53,2,1,0,none,1.32,0,0.40,-1.27,2.74,0,0,none
2024-01-02 12:53:00,3,2,1,43.28,46.51,16.36,0.25,-0.12,12,53,2,1,0,none,1.39,0,0.34,-1.72,4.36,0,0,none
2024-01-02 12:53:00,4,2,1,36.95,41.11,22.37,2.29,-1.87,12,53,2,1,0,none,1.32,0,0.43,-8.05,10.37,1,1,continuous
2024-01-02 12:53:00,5,3,2,43.33,47.17,15.56,0.22,-0.01,12,53,2,1,0,none,1.40,0,0.42,-1.67,3.56,0,0,none
2024-01-02 12:54:00,1,1,1,38.31,41.50,22.19,2.29,-1.78,12,54,2,1,0,none,1.30,0,0.34,-6.69,10.19,1,1,continuous
2024-01-02 12:54:00,2,1,1,43.15,46.59,14.90,0.20,-0.09,12,54,2,1,0,none,1.36,0,0.42,-1.85,2.90,0,0,none
2024-01-02 12:54:00,3,2,1,43.54,46.98,13.87,0.15,-0.06,12,54,2,1,0,none,1.27,0,0.45,-1.46,1.87,0,0,none
2024-01-02 12:54:00,4,2,1,38.40,41.85,26.84,2.47,-1.42,12,54,2,1,0,none,1.50,0,0.37,-6.60,14.84,1,1,continuous
2024-01-02 12:54:00,5,3,2,43.98,47.01,14.86,0.19,-0.19,12,54,2,1,0,none,1.34,0,0.45,-1.02,2.86,0,0,none
2024-01-02 12:55:00,1,1,1,38.85,42.04,22.81,2.31,-1.41,12,55,2,1,0,none,1.25,0,0.33,-6.15,10.81,1,1,continuous
2024-01-02 12:55:00,2,1,1,43.47,46.94,14.86,0.19,-0.06,12,55,2,1,0,none,1.33,0,0.43,-1.53,2.86,0,0,none
2024-01-02 12:55:00,3,2,1,43.50,47.20,14.67,0.19,-0.09,12,55,2,1,0,none,1.34,0,0.41,-1.50,2.67,0,0,none
2024-01-02 12:55:00,4,2,1,37.68,41.20,22.52,2.30,-1.78,12,55,2,1,0,none,1.39,0,0.40,-7.32,10.52,1,1,continuous
2024-01-02 12:55:00,5,3,2,43.41,46.89,14.49,0.18,-0.16,12,55,2,1,0,none,1.32,0,0.35,-1.59,2.49,0,0,none
2024-01-02 12:56:00,1,1,1,39.26,42.79,23.57,2.34,-1.81,12,56,2,1,0,none,1.28,0,0.34,-5.74,11.57,1,1,continuous
2024-01-02 12:56:00,2,1,1,43.70,47.23,14.96,0.20,-0.11,12,56,2,1,0,none,1.34,0,0.39,-1.30,2.96,0,0,none
2024-01-02 12:56:00,3,2,1,43.81,47.74,16.10,0.24,-0.02,12,56,2,1,0,none,1.36,0,0.33,-1.19,4.10,0,0,none
2024-01-02 12:56:00,4,2,1,39.15,42.55,25.30,2.41,-1.60,12,56,2,1,0,none,1.35,0,0.32,-5.85,13.30,1,1,continuous
2024-01-02 12:56:00,5,3,2,43.93,48.08,14.86,0.19,-0.11,12,56,2,1,0,none,1.32,0,0.32,-1.07,2.86,0,0,none
2024-01-02 12:57:00,1,1,1,39.40,43.32,23.14,2.33,-1.40,12,57,2,1,0,none,1.26,0,0.42,-5.60,11.14,1,1,continuous
2024-01-02 12:57:00,2,1,1,43.71,47.95,15.48,0.22,-0.13,12,57,2,1,0,none,1.39,0,0.43,-1.29,3.48,0,0,none
2024-01-02 12:57:00,3,2,1,43.25,46.29,16.47,0.26,-0.04,12,57,2,1,0,none,1.43,0,0.44,-1.75,4.47,0,0,none
2024-01-02 12:57:00,4,2,1,43.95,47.71,16.27,0.25,-0.10,12,57,2,1,0,none,1.37,0,0.39,-1.05,4.27,0,0,none
2024-01-02 12:57:00,5,3,2,43.27,46.34,16.35,0.25,-0.18,12,57,2,1,0,none,1.39,0,0.34,-1.73,4.35,0,0,none
2024-01-02 12:58:00,1,1,1,38.52,41.66,23.38,2.34,-1.49,12,58,2,1,0,none,1.26,0,0.36,-6.48,11.38,1,1,continuous
2024-01-02 12:58:00,2,1,1,43.15,47.51,16.72,0.27,-0.10,12,58,2,1,0,none,1.50,0,0.40,-1.85,4.72,0,0,none
2024-01-02 12:58:00,3,2,1,43.78,46.98,14.43,0.18,-0.04,12,58,2,1,0,none,1.28,0,0.39,-1.22,2.43,0,0,none
2024-01-02 12:58:00,4,2,1,43.21,47.36,15.92,0.24,-0.15,12,58,2,1,0,none,1.45,0,0.34,-1.79,3.92,0,0,none
2024-01-02 12:58:00,5,3,2,43.08,46.32,16.25,0.25,-0.01,12,58,2,1,0,none,1.43,0,0.30,-1.92,4.25,0,0,none
2024-01-02 12:59:00,1,1,1,38.87,42.40,24.29,2.37,-1.45,12,59,2,1,0,none,1.49,0,0.40,-6.13,12.29,1,1,continuous
2024-01-02 12:59:00,2,1,1,43.48,46.94,14.32,0.17,-0.14,12,59,2,1,0,none,1.32,0,0.42,-1.52,2.32,0,0,none
2024-01-02 12:59:00,3,2,1,44.16,47.87,14.62,0.18,-0.05,12,59,2,1,0,none,1.31,0,0.34,-0.84,2.62,0,0,none
2024-01-02 12:59:00,4,2,1,44.10,47.53,14.90,0.20,-0.18,12,59,2,1,0,none,1.28,0,0.42,-0.90,2.90,0,0,none
2024-01-02 12:59:00,5,3,2,43.65,47.83,15.43,0.22,-0.09,12,59,2,1,0,none,1.36,0,0.37,-1.35,3.43,0,0,none
2024-01-02 13:00:00,1,1,1,39.03,42.17,24.61,2.38,-1.45,13,0,2,1,0,none,1.38,0,0.38,-5.97,12.61,1,1,continuous
2024-01-02 13:00:00,2,1,1,44.02,48.17,15.12,0.20,-0.13,13,0,2,1,0,none,1.38,0,0.35,-0.98,3.12,0,0,none
2024-01-02 13:00:00,3,2,1,43.66,47.51,17.30,0.29,-0.06,13,0,2,1,0,none,1.49,0,0.44,-1.34,5.30,0,0,none
2024-01-02 13:00:00,4,2,1,43.72,46.77,17.23,0.29,-0.08,13,0,2,1,0,none,1.48,0,0.35,-1.28,5.23,0,0,none
2024-01-02 13:00:00,5,3,2,43.28,47.68,15.89,0.24,-0.01,13,0,2,1,0,none,1.36,0,0.33,-1.72,3.89,0,0,none
2024-01-02 13:01:00,1,1,1,38.57,42.27,26.19,2.45,-1.64,13,1,2,1,0,none,1.46,0,0.39,-6.43,14.19,1,1,continuous
2024-01-02 13:01:00,2,1,1,43.99,48.47,15.46,0.22,-0.09,13,1,2,1,0,none,1.37,0,0.34,-1.01,3.46,0,0,none
2024-01-02 13:01:00,3,2,1,43.55,47.54,16.23,0.25,-0.03,13,1,2,1,0,none,1.44,0,0.45,-1.45,4.23,0,0,none
2024-01-02 13:01:00,4,2,1,43.48,47.43,14.78,0.19,-0.13,13,1,2,1,0,none,1.33,0,0.33,-1.52,2.78,0,0,none
2024-01-02 13:01:00,5,3,2,43.29,47.63,14.39,0.18,-0.20,13,1,2,1,0,none,1.31,0,0.34,-1.71,2.39,0,0,none
2024-01-02 13:02:00,1,1,1,38.57,42.54,24.91,2.40,-1.79,13,2,2,1,0,none,1.34,0,0.31,-6.43,12.91,1,1,continuous
2024-01-02 13:02:00,2,1,1,43.22,46.33,16.06,0.24,-0.16,13,2,2,1,0,none,1.41,0,0.42,-1.78,4.06,0,0,none
2024-01-02 13:02:00,3,2,1,43.91,48.34,15.33,0.21,-0.16,13,2,2,1,0,none,1.34,0,0.42,-1.09,3.33,0,0,none
2024-01-02 13:02:00,4,2,1,43.56,46.74,15.13,0.21,-0.04,13,2,2,1,0,none,1.33,0,0.37,-1.44,3.13,0,0,none
2024-01-02 13:02:00,5,3,2,43.00,46.37,16.81,0.27,-0.06,13,2,2,1,0,none,1.49,0,0.43,-2.00,4.81,0,0,none
2024-01-02 13:03:00,1,1,1,38.09,41.90,25.51,2.42,-1.77,13,3,2,1,0,none,1.40,0,0.41,-6.91,13.51,1,1,continuous
2024-01-02 13:03:00,2,1,1,43.87,47.44,16.71,0.27,-0.07,13,3,2,1,0,none,1.41,0,0.35,-1.13,4.71,0,0,none
2024-01-02 13:03:00,3,2,1,43.64,48.09,15.42,0.22,-0.20,13,3,2,1,0,none,1.32,0,0.38,-1.36,3.42,0,0,none
2024-01-02 13:03:00,4,2,1,43.98,47.00,14.98,0.20,-0.12,13,3,2,1,0,none,1.33,0,0.42,-1.02,2.98,0,0,none
2024-01-02 13:03:00,5,3,2,43.55,47.09,17.46,0.30,-0.19,13,3,2,1,0,none,1.49,0,0.30,-1.45,5.46,0,0,none
2024-01-02 13:04:00,1,1,1,44.12,47.97,14.86,0.19,-0.03,13,4,2,1,0,none,1.34,0,0.37,-0.88,2.86,0,0,none
2024-01-02 13:04:00,2,1,1,43.29,46.31,16.84,0.27,-0.17,13,4,2,1,0,none,1.46,0,0.35,-1.71,4.84,0,0,none
2024-01-02 13:04:00,3,2,1,43.18,47.54,15.59,0.22,-0.06,13,4,2,1,0,none,1.39,0,0.45,-1.82,3.59,0,0,none
2024-01-02 13:04:00,4,2,1,43.78,47.66,14.66,0.19,-0.18,13,4,2,1,0,none,1.29,0,0.32,-1.22,2.66,0,0,none
2024-01-02 13:04:00,5,3,2,43.07,47.18,17.04,0.28,-0.07,13,4,2,1,0,none,1.48,0,0.41,-1.93,5.04,0,0,none
2024-01-02 13:05:00,1,1,1,43.84,46.97,15.05,0.20,-0.08,13,5,2,1,0,none,1.30,0,0.39,-1.16,3.05,0,0,none
2024-01-02 13:05:00,2,1,1,43.65,46.98,15.75,0.23,-0.07,13,5,2,1,0,none,1.41,0,0.38,-1.35,3.75,0,0,none
2024-01-02 13:05:00,3,2,1,43.49,47.35,15.54,0.22,-0.15,13,5,2,1,0,none,1.40,0,0.40,-1.51,3.54,0,0,none
2024-01-02 13:05:00,4,2,1,43.28,47.48,15.81,0.23,-0.13,13,5,2,1,0,none,1.36,0,0.34,-1.72,3.81,0,0,none
2024-01-02 13:05:00,5,3,2,43.87,47.79,15.34,0.21,-0.12,13,5,2,1,0,none,1.36,0,0.33,-1.13,3.34,0,0,none
2024-01-02 13:06:00,1,1,1,43.68,47.26,14.19,0.17,-0.15,13,6,2,1,0,none,1.27,0,0.36,-1.32,2.19,0,0,none
2024-01-02 13:06:00,2,1,1,43.89,47.05,14.21,0.17,-0.14,13,6,2,1,0,none,1.26,0,0.37,-1.11,2.21,0,0,none
2024-01-02 13:06:00,3,2,1,43.85,47.93,14.42,0.18,-0.14,13,6,2,1,0,none,1.29,0,0.33,-1.15,2.42,0,0,none
2024-01-02 13:06:00,4,2,1,43.75,46.99,15.30,0.21,-0.15,13,6,2,1,0,none,1.35,0,0.33,-1.25,3.30,0,0,none
2024-01-02 13:06:00,5,3,2,43.24,47.69,16.26,0.25,-0.12,13,6,2,1,0,none,1.44,0,0.30,-1.76,4.26,0,0,none
2024-01-02 13:07:00,1,1,1,43.05,47.29,16.71,0.27,-0.08,13,7,2,1,0,none,1.41,0,0.31,-1.95,4.71,0,0,none
2024-01-02 13:07:00,2,1,1,43.09,46.13,16.49,0.26,-0.16,13,7,2,1,0,none,1.45,0,0.44,-1.91,4.49,0,0,none
2024-01-02 13:07:00,3,2,1,43.01,47.15,16.40,0.26,-0.06,13,7,2,1,0,none,1.44,0,0.38,-1.99,4.40,0,0,none
2024-01-02 13:07:00,4,2,1,43.42,46.63,16.03,0.24,-0.17,13,7,2,1,0,none,1.44,0,0.32,-1.58,4.03,0,0,none
2024-01-02 13:07:00,5,3,2,43.66,47.30,15.99,0.24,-0.17,13,7,2,1,0,none,1.37,0,0.37,-1.34,3.99,0,0,none
2024-01-02 13:08:00,1,1,1,43.54,46.57,17.22,0.29,-0.09,13,8,2,1,0,none,1.49,0,0.43,-1.46,5.22,0,0,none
2024-01-02 13:08:00,2,1,1,43.69,46.72,15.25,0.21,-0.04,13,8,2,1,0,none,1.29,0,0.38,-1.31,3.25,0,0,none
2024-01-02 13:08:00,3,2,1,44.25,48.40,14.55,0.18,-0.19,13,8,2,1,0,none,1.27,0,0.37,-0.75,2.55,0,0,none
2024-01-02 13:08:00,4,2,1,43.83,47.04,15.03,0.20,-0.19,13,8,2,1,0,none,1.33,0,0.31,-1.17,3.03,0,0,none
2024-01-02 13:08:00,5,3,2,43.62,47.44,14.84,0.19,-0.12,13,8,2,1,0,none,1.29,0,0.34,-1.38,2.84,0,0,none
2024-01-02 13:09:00,1,1,1,43.67,47.90,16.04,0.24,-0.15,13,9,2,1,0,none,1.34,0,0.37,-1.33,4.04,0,0,none
2024-01-02 13:09:00,2,1,1,43.05,47.31,17.30,0.29,-0.05,13,9,2,1,0,none,1.49,0,0.37,-1.95,5.30,0,0,none
2024-01-02 13:09:00,3,2,1,43.81,47.54,16.27,0.25,-0.07,13,9,2,1,0,none,1.39,0,0.43,-1.19,4.27,0,0,none
2024-01-02 13:09:00,4,2,1,43.53,47.77,16.10,0.24,-0.04,13,9,2,1,0,none,1.38,0,0.38,-1.47,4.10,0,0,none
2024-01-02 13:09:00,5,3,2,43.64,47.41,15.37,0.21,-0.09,13,9,2,1,0,none,1.32,0,0.39,-1.36,3.37,0,0,none
